timestamp,price,volume
1749236005,104521.00000000,0.00005000
1749236005,104520.80000000,0.86169000
1749236005,104520.72000000,0.28685000
1749236005,104520.01000000,0.32270000
1749236005,104520.00000000,0.02158000
1749236005,104519.85000000,0.00728000
1749236005,104519.80000000,0.01400000
1749236005,104519.60000000,0.00045000
1749236005,104519.57000000,0.12023000
1749236005,104519.21000000,0.00087000
1749236005,104518.61000000,0.00409000
1749236005,104518.44000000,0.00008000
1749236005,104518.43000000,0.96173000
1749236005,104518.37000000,0.00010000
1749236005,104518.32000000,0.58500000
1749236005,104518.30000000,0.02000000
1749236005,104518.27000000,0.04800000
1749236005,104517.67000000,0.00005000
1749236005,104517.25000000,0.04800000
1749236005,104517.24000000,0.04800000
1749236005,104517.23000000,0.38247000
1749236005,104517.17000000,0.04800000
1749236005,104517.15000000,0.04800000
1749236005,104517.10000000,0.00200000
1749236005,104516.57000000,0.28685000
1749236005,104516.49000000,0.00005000
1749236005,104516.14000000,0.47778000
1749236005,104516.13000000,0.28685000
1749236005,104516.12000000,0.00800000
1749236005,104516.00000000,0.00235000
1749236005,104515.92000000,0.00005000
1749236005,104515.68000000,0.00010000
1749236005,104515.50000000,0.00400000
1749236005,104515.26000000,0.02097000
1749236005,104515.15000000,0.00007000
1749236005,104515.06000000,0.19237000
1749236005,104515.05000000,0.85798000
1749236005,104514.74000000,0.00006000
1749236005,104514.58000000,0.47809000
1749236005,104514.22000000,0.00005000
1749236005,104514.13000000,0.70588000
1749236005,104514.03000000,0.04800000
1749236005,104513.99000000,0.96173000
1749236005,104512.92000000,0.04800000
1749236005,104512.47000000,0.00300000
1749236066,104523.72000000,0.51746000
1749236066,104523.71000000,0.00199000
1749236066,104523.70000000,0.00006000
1749236066,104523.19000000,0.00006000
1749236066,104522.75000000,0.00006000
1749236066,104522.66000000,0.00006000
1749236066,104522.65000000,0.00006000
1749236066,104522.53000000,0.00006000
1749236066,104521.62000000,0.00050000
1749236066,104521.14000000,0.00012000
1749236066,104521.13000000,0.14754000
1749236066,104521.12000000,0.05777000
1749236066,104520.36000000,0.00728000
1749236066,104520.34000000,0.00060000
1749236066,104520.20000000,0.00143000
1749236066,104520.00000000,0.02169000
1749236066,104519.80000000,0.01490000
1749236066,104519.52000000,0.00191000
1749236066,104519.15000000,0.00012000
1749236066,104519.14000000,0.31554000
1749236066,104518.91000000,0.00012000
1749236066,104518.90000000,0.05104000
1749236066,104518.58000000,0.00136000
1749236066,104517.67000000,0.00005000
1749236066,104517.10000000,0.00200000
1749236066,104516.33000000,0.04006000
1749236066,104516.00000000,0.00235000
1749236066,104515.50000000,0.00400000
1749236066,104515.35000000,0.01957000
1749236066,104515.28000000,0.00957000
1749236066,104515.15000000,0.00007000
1749236066,104515.14000000,0.00729000
1749236066,104514.50000000,0.25748000
1749236066,104514.49000000,0.34418000
1749236066,104514.22000000,0.00005000
1749236066,104513.73000000,0.00201000
1749236066,104512.75000000,0.00010000
1749236066,104512.74000000,0.00077000
1749236066,104512.53000000,0.01472000
1749236066,104512.00000000,0.00235000
1749236066,104511.99000000,0.00010000
1749236066,104511.65000000,0.00006000
1749236066,104511.63000000,0.09864000
1749236066,104511.62000000,0.04688000
1749236066,104511.25000000,0.34419000
1749236066,104510.84000000,0.00005000
1749236066,104510.78000000,0.00011000
1749236066,104510.77000000,0.00005000
1749236066,104510.05000000,0.00017000
1749236066,104509.91000000,0.00478000
1749236066,104509.90000000,0.00010000
1749236066,104509.85000000,0.00560000
1749236066,104509.55000000,0.46831000
1749236066,104509.54000000,0.30000000
1749236066,104509.27000000,0.00005000
1749236066,104509.17000000,0.00089000
1749236066,104509.04000000,0.00011000
1749236066,104508.66000000,0.00005000
1749236066,104508.62000000,0.00091000
1749236066,104508.04000000,0.00250000
1749236066,104508.00000000,0.00235000
1749236066,104507.97000000,0.00403000
1749236066,104507.92000000,0.00008000
1749236066,104507.71000000,0.00010000
1749236066,104507.20000000,0.00010000
1749236066,104507.00000000,0.00956000
1749236066,104506.75000000,0.34421000
1749236066,104506.35000000,0.00005000
1749236066,104505.86000000,0.96173000
1749236066,104505.85000000,0.88432000
1749236066,104505.76000000,0.00005000
1749236066,104505.33000000,0.02863000
1749236066,104505.11000000,0.58500000
1749236066,104505.08000000,0.04589000
1749236066,104504.69000000,0.00045000
1749236066,104504.59000000,0.02000000
1749236066,104504.38000000,0.00010000
1749236066,104504.00000000,0.00235000
1749236066,104503.97000000,0.02581000
1749236066,104503.88000000,0.00005000
1749236066,104503.79000000,0.00010000
1749236066,104503.18000000,0.19237000
1749236066,104503.17000000,0.47778000
1749236066,104503.16000000,0.04800000
1749236066,104503.05000000,0.00143000
1749236066,104503.04000000,0.34422000
1749236066,104503.01000000,0.00956000
1749236066,104502.66000000,0.00006000
1749236066,104502.29000000,0.38247000
1749236066,104501.56000000,0.04800000
1749236066,104501.40000000,0.00200000
1749236066,104501.37000000,0.00052000
1749236066,104500.94000000,0.00095000
1749236066,104500.83000000,0.00185000
1749236066,104500.72000000,0.00956000
1749236066,104500.68000000,0.00005000
1749236066,104500.64000000,0.00300000
1749236066,104500.63000000,0.96173000
1749236066,104500.62000000,0.43506000
1749236066,104500.61000000,0.00005000
1749236127,104500.00000000,3.44578000
1749236127,104499.99000000,0.00031000
1749236127,104499.58000000,0.00022000
1749236127,104498.92000000,0.00006000
1749236127,104498.91000000,0.00006000
1749236127,104498.90000000,0.00006000
1749236127,104498.89000000,0.00016000
1749236127,104498.75000000,0.00011000
1749236127,104497.91000000,0.00050000
1749236127,104497.70000000,0.00005000
1749236127,104497.62000000,0.00012000
1749236127,104497.61000000,0.13209000
1749236127,104497.60000000,0.31566000
1749236127,104497.59000000,0.01479000
1749236127,104497.37000000,0.00191000
1749236127,104496.66000000,0.00005000
1749236127,104496.23000000,0.00143000
1749236127,104496.12000000,0.00012000
1749236127,104496.11000000,0.09566000
1749236127,104494.77000000,0.00054000
1749236127,104493.76000000,0.04596000
1749236127,104493.67000000,0.00478000
1749236127,104493.53000000,0.00005000
1749236127,104493.36000000,0.00012000
1749236127,104493.35000000,0.08181000
1749236127,104493.34000000,0.34431000
1749236127,104493.00000000,0.00560000
1749236127,104491.62000000,0.00020000
1749236127,104491.53000000,0.00121000
1749236127,104491.52000000,0.00010000
1749236127,104491.46000000,0.00955000
1749236127,104490.52000000,0.00005000
1749236127,104490.16000000,0.09870000
1749236127,104490.14000000,0.34426000
1749236127,104490.08000000,0.00005000
1749236127,104490.00000000,0.01145000
1749236127,104489.73000000,0.28710000
1749236127,104489.22000000,1.36594000
1749236127,104489.20000000,0.96173000
1749236127,104489.19000000,0.28710000
1749236127,104489.03000000,0.30000000
1749236127,104488.44000000,0.59228000
1749236127,104488.38000000,0.32269000
1749236127,104488.37000000,0.48743000
1749236127,104488.36000000,0.01844000
1749236127,104488.35000000,0.00060000
1749236127,104488.20000000,0.12767000
1749236127,104488.00000000,0.06044000
1749236127,104487.85000000,0.01883000
1749236127,104487.74000000,0.06800000
1749236127,104487.65000000,0.34427000
1749236127,104487.62000000,0.01999000
1749236127,104487.09000000,0.00011000
1749236127,104487.08000000,0.01909000
1749236127,104486.88000000,0.00008000
1749236127,104486.70000000,0.09600000
1749236127,104486.64000000,0.04805000
1749236127,104486.62000000,0.04800000
1749236127,104486.00000000,0.01140000
1749236127,104485.83000000,0.00010000
1749236127,104485.71000000,0.00208000
1749236127,104485.44000000,0.00005000
1749236127,104485.36000000,0.00011000
1749236127,104485.29000000,0.00161000
1749236127,104484.70000000,0.00023000
1749236127,104484.26000000,0.00011000
1749236127,104484.00000000,0.00235000
1749236127,104483.55000000,0.04800000
1749236127,104483.45000000,0.42541000
1749236127,104483.22000000,0.00045000
1749236127,104483.19000000,0.00005000
1749236127,104483.15000000,0.00728000
1749236127,104483.09000000,0.01914000
1749236127,104482.75000000,0.00014000
1749236127,104482.71000000,0.18293000
1749236127,104482.50000000,0.04800000
1749236127,104482.35000000,0.07213000
1749236127,104482.23000000,0.38280000
1749236127,104482.18000000,0.96173000
1749236127,104481.81000000,0.00007000
1749236127,104481.73000000,0.00010000
1749236127,104481.49000000,0.00402000
1749236127,104481.48000000,0.04800000
1749236127,104481.45000000,0.04800000
1749236127,104481.42000000,0.04800000
1749236127,104481.05000000,0.00045000
1749236127,104480.36000000,0.00005000
1749236127,104480.00000000,0.02990000
1749236127,104479.96000000,0.00006000
1749236127,104479.74000000,0.00005000
1749236127,104479.23000000,0.19237000
1749236127,104478.40000000,0.00010000
1749236127,104478.19000000,0.00800000
1749236127,104478.10000000,0.00006000
1749236127,104478.04000000,0.38280000
1749236127,104478.02000000,0.47778000
1749236127,104478.01000000,0.60292000
1749236127,104478.00000000,1.46317000
1749236127,104477.98000000,0.96173000
1749236127,104477.92000000,1.06350000
1749236188,104531.31000000,4.49617000
1749236188,104531.30000000,0.00016000
1749236188,104530.83000000,0.00016000
1749236188,104529.78000000,0.00006000
1749236188,104529.77000000,0.00006000
1749236188,104529.21000000,0.00055000
1749236188,104529.01000000,0.00011000
1749236188,104528.91000000,0.00018000
1749236188,104528.90000000,0.10714000
1749236188,104528.89000000,0.34439000
1749236188,104528.10000000,0.00143000
1749236188,104527.69000000,0.02593000
1749236188,104526.93000000,0.00005000
1749236188,104526.73000000,0.00012000
1749236188,104526.72000000,0.09568000
1749236188,104526.09000000,0.00010000
1749236188,104526.08000000,0.01445000
1749236188,104525.56000000,0.00012000
1749236188,104525.55000000,0.34420000
1749236188,104525.39000000,0.00012000
1749236188,104525.38000000,0.12812000
1749236188,104524.57000000,0.00005000
1749236188,104523.77000000,0.96179000
1749236188,104523.75000000,0.63447000
