timestamp,price,volume,current_price
1749254501,16.72000000,1140.13000000,16.71
1749254501,16.73000000,1042.94000000,16.71
1749254501,16.74000000,1804.36000000,16.71
1749254501,16.75000000,2267.82000000,16.71
1749254501,16.76000000,3168.01000000,16.71
1749254501,16.77000000,1021.27000000,16.71
1749254501,16.78000000,172.84000000,16.71
1749254501,16.79000000,159.37000000,16.71
1749254501,16.80000000,3181.63000000,16.71
1749254501,16.81000000,237.36000000,16.71
1749254501,16.82000000,179.53000000,16.71
1749254501,16.83000000,221.09000000,16.71
1749254501,16.84000000,384.20000000,16.71
1749254501,16.85000000,1012.31000000,16.71
1749254501,16.86000000,162.13000000,16.71
1749254501,16.87000000,188.03000000,16.71
1749254501,16.88000000,172.73000000,16.71
1749254501,16.89000000,1049.06000000,16.71
1749254501,16.90000000,154.45000000,16.71
1749254501,16.91000000,152.62000000,16.71
1749254501,16.92000000,173.46000000,16.71
1749254501,16.93000000,155.40000000,16.71
1749254501,16.94000000,153.38000000,16.71
1749254501,16.95000000,153.63000000,16.71
1749254501,16.96000000,153.66000000,16.71
1749254501,16.97000000,164.44000000,16.71
1749254501,16.98000000,13.56000000,16.71
1749254501,16.99000000,112.24000000,16.71
1749254501,17.00000000,197.79000000,16.71
1749254501,17.01000000,123.35000000,16.71
1749254501,17.02000000,85.31000000,16.71
1749254501,17.03000000,4.84000000,16.71
1749254501,17.04000000,4.77000000,16.71
1749254501,17.05000000,202.53000000,16.71
1749254501,17.06000000,98.18000000,16.71
1749254501,17.07000000,2.77000000,16.71
1749254501,17.08000000,3.56000000,16.71
1749254501,17.09000000,2.66000000,16.71
1749254501,17.10000000,78.65000000,16.71
1749254501,17.11000000,1.76000000,16.71
1749254501,17.12000000,10.53000000,16.71
1749254501,17.13000000,67.74000000,16.71
1749254501,17.14000000,3.52000000,16.71
1749254501,17.15000000,11.99000000,16.71
1749254501,17.16000000,65.57000000,16.71
1749254501,17.17000000,18.75000000,16.71
1749254501,17.18000000,69.12000000,16.71
1749254501,17.19000000,1.76000000,16.71
1749254501,17.20000000,144.60000000,16.71
1749254501,17.21000000,33.15000000,16.71
1749254501,17.22000000,77.89000000,16.71
1749254501,17.23000000,21.67000000,16.71
1749254501,17.24000000,3.87000000,16.71
1749254501,17.25000000,42.72000000,16.71
1749254501,17.26000000,3.95000000,16.71
1749254501,17.27000000,5.02000000,16.71
1749254501,17.28000000,180.17000000,16.71
1749254501,17.29000000,2.52000000,16.71
1749254501,17.30000000,23.37000000,16.71
1749254501,17.31000000,9.04000000,16.71
1749254501,17.32000000,48.71000000,16.71
1749254501,17.33000000,14.80000000,16.71
1749254501,17.34000000,4.27000000,16.71
1749254501,17.35000000,35.88000000,16.71
1749254501,17.36000000,13.03000000,16.71
1749254501,17.37000000,6.15000000,16.71
1749254501,17.38000000,2.25000000,16.71
1749254501,17.39000000,2.11000000,16.71
1749254501,17.40000000,44.07000000,16.71
1749254501,17.41000000,1.30000000,16.71
1749254501,17.42000000,1.39000000,16.71
1749254501,17.43000000,20.63000000,16.71
1749254501,17.44000000,2.81000000,16.71
1749254501,17.45000000,51.89000000,16.71
1749254501,17.46000000,119.22000000,16.71
1749254501,17.47000000,11.83000000,16.71
1749254501,17.48000000,1.23000000,16.71
1749254501,17.49000000,3.92000000,16.71
1749254501,17.50000000,109.15000000,16.71
1749254501,17.51000000,0.89000000,16.71
1749254501,17.52000000,2.56000000,16.71
1749254501,17.53000000,131.78000000,16.71
1749254501,17.54000000,19.02000000,16.71
1749254501,17.55000000,56.99000000,16.71
1749254501,17.56000000,12.49000000,16.71
1749254501,17.57000000,2.55000000,16.71
1749254501,17.58000000,23.21000000,16.71
1749254501,17.59000000,3.88000000,16.71
1749254501,17.60000000,47.98000000,16.71
1749254501,17.61000000,0.31000000,16.71
1749254501,17.62000000,11.38000000,16.71
1749254501,17.63000000,3.41000000,16.71
1749254501,17.64000000,18.04000000,16.71
1749254501,17.65000000,13.43000000,16.71
1749254501,17.66000000,2.60000000,16.71
1749254501,17.67000000,1.16000000,16.71
1749254501,17.68000000,0.87000000,16.71
1749254501,17.69000000,3.70000000,16.71
1749254501,17.70000000,34.13000000,16.71
1749254501,17.71000000,1.85000000,16.71
1749254802,16.71000000,900.03000000,16.71
1749254802,16.72000000,1422.14000000,16.71
1749254802,16.73000000,1191.78000000,16.71
1749254802,16.74000000,1022.67000000,16.71
1749254802,16.75000000,2268.61000000,16.71
1749254802,16.76000000,3345.78000000,16.71
1749254802,16.77000000,967.01000000,16.71
1749254802,16.78000000,171.35000000,16.71
1749254802,16.79000000,337.92000000,16.71
1749254802,16.80000000,3000.55000000,16.71
1749254802,16.81000000,237.36000000,16.71
1749254802,16.82000000,178.04000000,16.71
1749254802,16.83000000,221.09000000,16.71
1749254802,16.84000000,382.71000000,16.71
1749254802,16.85000000,1012.31000000,16.71
1749254802,16.86000000,160.64000000,16.71
1749254802,16.87000000,188.03000000,16.71
1749254802,16.88000000,171.24000000,16.71
1749254802,16.89000000,1049.14000000,16.71
1749254802,16.90000000,152.96000000,16.71
1749254802,16.91000000,152.62000000,16.71
1749254802,16.92000000,171.97000000,16.71
1749254802,16.93000000,155.40000000,16.71
1749254802,16.94000000,153.38000000,16.71
1749254802,16.95000000,153.63000000,16.71
1749254802,16.96000000,153.66000000,16.71
1749254802,16.97000000,164.44000000,16.71
1749254802,16.98000000,13.56000000,16.71
1749254802,16.99000000,112.24000000,16.71
1749254802,17.00000000,197.79000000,16.71
1749254802,17.01000000,123.35000000,16.71
